Team,Nickname,Season,Jersey,FullName,RosterName,LastName,FirstName,Yr,Pos,GP,GS,G,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,RBI2out
Santa Clara Broncos,NA,2022,37, Julian Tristan,"Tristan, Julian",Tristan, Julian,Sr,P,1,0,1,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santa Clara Broncos,NA,2022,26, Nolan LOPEZ,"LOPEZ, Nolan",LOPEZ, Nolan,Fr,p,1,0,1,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,41, Matt Kirk,"Kirk, Matt",Kirk, Matt,Jr,OF,35,35,35,0.354,0.415,0.694,32,144,51,16,NA,100,11,33,10,5,NA,NA,25,1,1,NA,5,1,NA
Eastern Mich. Eagles,NA,2022,17, Taylor Hopkins,"Hopkins, Taylor",Hopkins, Taylor,Sr,INF,35,35,35,0.233,0.323,0.323,21,133,31,4,1,43,2,18,16,3,3,3,24,3,2,NA,3,NA,NA
Eastern Mich. Eagles,NA,2022,1, Shane Easter,"Easter, Shane",Easter, Shane,Sr,UT,35,35,35,0.276,0.356,0.378,20,127,35,8,1,48,1,26,12,5,2,5,10,4,3,NA,6,1,NA
Eastern Mich. Eagles,NA,2022,30, Brady Huebbe,"Huebbe, Brady",Huebbe, Brady,Sr,OF,34,34,34,0.305,0.386,0.527,25,131,40,11,3,69,4,28,8,11,3,NA,23,2,4,1,9,NA,NA
Eastern Mich. Eagles,NA,2022,24, Gabe Denton,"Denton, Gabe",Denton, Gabe,Jr,INF,33,33,33,0.248,0.423,0.61,27,105,26,6,1,64,10,24,24,8,NA,NA,38,1,1,NA,1,NA,NA
Eastern Mich. Eagles,NA,2022,28, Aaron Dolney,"Dolney, Aaron",Dolney, Aaron,Fr,C,28,26,28,0.33,0.413,0.477,13,88,29,7,NA,42,2,14,11,3,2,2,21,2,NA,2,NA,NA,NA
Eastern Mich. Eagles,NA,2022,26, Daniel Warkentin,"Warkentin, Daniel",Warkentin, Daniel,Sr,INF,27,26,27,0.337,0.433,0.713,37,101,34,5,NA,72,11,26,14,4,1,NA,23,4,NA,NA,2,NA,NA
Eastern Mich. Eagles,NA,2022,7, Logan Hugo,"Hugo, Logan",Hugo, Logan,Fr,OF,22,20,22,0.329,0.448,0.386,17,70,23,1,NA,27,1,16,14,2,1,1,14,1,2,NA,3,NA,NA
Eastern Mich. Eagles,NA,2022,8, Eli Gora,"Gora, Eli",Gora, Eli,Sr,C,20,18,20,0.25,0.443,0.365,14,52,13,3,NA,19,1,12,13,5,NA,NA,13,2,NA,1,NA,NA,NA
Eastern Mich. Eagles,NA,2022,3, Coltrane Rubner,"Rubner, Coltrane",Rubner, Coltrane,Fr,OF,17,13,17,0.229,0.315,0.271,3,48,11,2,NA,13,NA,2,5,1,NA,NA,12,1,1,NA,2,NA,NA
Eastern Mich. Eagles,NA,2022,21, Christian Bault,"Bault, Christian",Bault, Christian,Sr,INF,16,12,16,0.182,0.22,0.345,7,55,10,NA,NA,19,3,12,2,1,1,NA,12,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,5, Glenn Miller,"Miller, Glenn",Miller, Glenn,So,INF,14,11,14,0.237,0.348,0.316,11,38,9,3,NA,12,NA,6,5,2,1,1,7,NA,1,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,35, Trevor House,"House, Trevor",House, Trevor,Jr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,40, Zach Gillig,"Gillig, Zach",Gillig, Zach,Jr,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,15, Jared Kauffman,"Kauffman, Jared",Kauffman, Jared,Sr,INF,12,0,12,0.167,0.167,0.333,2,6,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,27, Cory Taylor,"Taylor, Cory",Taylor, Cory,So,INF,12,10,12,0.2,0.263,0.371,3,35,7,NA,NA,13,2,5,2,1,NA,NA,9,1,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,45, Justin Reinkall,"Reinkall, Justin",Reinkall, Justin,Sr,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,14, Dom Anderson,"Anderson, Dom",Anderson, Dom,Fr,P,11,2,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,25, Frankie Volkers,"Volkers, Frankie",Volkers, Frankie,Jr,P,10,2,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,34, Zach Fruit,"Fruit, Zach",Fruit, Zach,Sr,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,33, Thomas House,"House, Thomas",House, Thomas,Sr,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,18, Adam Falinski,"Falinski, Adam",Falinski, Adam,Fr,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,48, Nick Chittum,"Chittum, Nick",Chittum, Nick,So,P,7,2,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,44, Will Oberg,"Oberg, Will",Oberg, Will,Sr,INF,7,5,7,0.409,0.458,0.5,6,22,9,2,NA,11,NA,2,1,1,NA,NA,3,2,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,38, Darren Kraft,"Kraft, Darren",Kraft, Darren,Fr,INF,6,0,6,0.25,0.25,0.25,1,8,2,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,23, Mason Marquis,"Marquis, Mason",Marquis, Mason,Jr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,22, Luke Russo,"Russo, Luke",Russo, Luke,Jr,P,5,2,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,10, Brendan Alvord,"Alvord, Brendan",Alvord, Brendan,Fr,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,31, Mark Kattula,"Kattula, Mark",Kattula, Mark,So,INF,2,2,2,0.2,0.429,0.2,NA,5,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,9, Tyler Helgeson,"Helgeson, Tyler",Helgeson, Tyler,Jr,UT,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,20, Ryan Lux,"Lux, Ryan",Lux, Ryan,Jr,C,2,0,2,0,0.333,0,NA,1,NA,NA,NA,0,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,49, Cam'Ron McCoy,"McCoy, Cam'Ron",McCoy, Cam'Ron,Fr,P,1,0,1,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eastern Mich. Eagles,NA,2022,2, Evan Sines,"Sines, Evan",Sines, Evan,So,INF,1,0,1,NA,1,NA,NA,,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,15, Jackson Ross,"Ross, Jackson",Ross, Jackson,Jr,INF,38,37,38,0.275,0.343,0.443,24,149,41,11,1,66,4,21,14,2,1,NA,37,2,1,NA,1,NA,NA
Fla. Atlantic Owls,NA,2022,8, Dylan Goldstein,"Goldstein, Dylan",Goldstein, Dylan,So,OF,38,37,38,0.303,0.457,0.623,33,122,37,7,1,76,10,36,22,15,3,NA,28,1,2,NA,1,NA,NA
Fla. Atlantic Owls,NA,2022,12, Nolan Schanuel,"Schanuel, Nolan",Schanuel, Nolan,So,INF,38,38,38,0.406,0.511,0.748,38,143,58,13,NA,107,12,39,28,6,3,NA,16,3,1,NA,7,4,NA
Fla. Atlantic Owls,NA,2022,9, Jr. Rincones,"Rincones, Jr., Gabriel",Rincones, Jr.,So,OF,38,38,38,0.342,0.431,0.665,36,158,54,12,NA,105,13,53,23,4,3,NA,35,3,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,13, Steven Loden,"Loden, Steven",Loden, Steven,So,INF,37,37,37,0.3,0.411,0.421,27,140,42,8,NA,59,3,24,20,7,1,1,21,3,1,NA,2,1,NA
Fla. Atlantic Owls,NA,2022,5, Jalen DeBose,"DeBose, Jalen",DeBose, Jalen,So,OF,36,34,36,0.243,0.35,0.339,25,115,28,8,NA,39,1,19,16,4,2,1,33,1,3,NA,7,NA,NA
Fla. Atlantic Owls,NA,2022,1, Armando Albert,"Albert, Armando",Albert, Armando,So,SS,35,35,35,0.261,0.407,0.388,39,134,35,3,1,52,4,22,25,8,NA,3,30,1,2,NA,11,NA,NA
Fla. Atlantic Owls,NA,2022,17, Shane Magrann,"Magrann, Shane",Magrann, Shane,Sr,C,27,15,27,0.354,0.44,0.6,19,65,23,7,NA,39,3,9,6,4,NA,2,13,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,20, Tyler Kelder,"Kelder, Tyler",Kelder, Tyler,Sr,OF,26,26,26,0.245,0.279,0.418,15,98,24,5,NA,41,4,15,5,NA,1,NA,36,2,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,34, Caleb Pendleton,"Pendleton, Caleb",Pendleton, Caleb,So,C,25,24,25,0.233,0.292,0.36,10,86,20,5,NA,31,2,10,5,3,2,2,33,1,1,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,7, Dom Presto,"Presto, Dom",Presto, Dom,Fr,INF,16,7,16,0.176,0.293,0.176,8,34,6,NA,NA,6,NA,3,2,4,1,1,12,1,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,42, Sam Drumheller,"Drumheller, Sam",Drumheller, Sam,So,P,16,1,16,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,43, Max Martzolf,"Martzolf, Max",Martzolf, Max,Fr,OF,15,0,15,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,33, Nicholas Toney,"Toney, Nicholas",Toney, Nicholas,Sr,C,15,10,15,0.256,0.286,0.359,7,39,10,1,NA,14,1,7,2,NA,1,2,12,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,16, Robert WEgielnik,"WEgielnik, Robert",WEgielnik, Robert,So,P,15,0,15,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,29, Evan Waterbor,"Waterbor, Evan",Waterbor, Evan,Jr,P,15,0,15,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,41, Marc DeGusipe,"DeGusipe, Marc",DeGusipe, Marc,So,P,13,1,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,10, John Schroeder,"Schroeder, John",Schroeder, John,Fr,C,13,3,13,0.222,0.3,0.278,2,18,4,1,NA,5,NA,2,2,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,22, Jake Millan,"Millan, Jake",Millan, Jake,Fr,OF,11,1,11,0.091,0.167,0.364,1,11,1,NA,NA,4,1,3,1,NA,NA,NA,7,1,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,37, Dante Visconti,"Visconti, Dante",Visconti, Dante,So,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,44, Nicholas Del Prado,"Del Prado, Nicholas",Del Prado, Nicholas,So,P,10,4,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,2, Jacob Josey,"Josey, Jacob",Josey, Jacob,Sr,P,10,2,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,18, Hunter Cooley,"Cooley, Hunter",Cooley, Hunter,Sr,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,6, Jack Clarke,"Clarke, Jack",Clarke, Jack,Fr,OF,9,0,9,0.5,0.6,1,1,4,2,NA,1,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,13, Tyler Burnham,"Burnham, Tyler",Burnham, Tyler,Sr,P,9,8,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,31, Tibur Rivero,"Rivero, Tibur",Rivero, Tibur,So,P,9,8,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,55, Hayden Compton,"Compton, Hayden",Compton, Hayden,So,P,7,0,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,35, Bryan Boully,"Boully, Bryan",Boully, Bryan,Fr,P,7,3,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,14, Brock Helverson,"Helverson, Brock",Helverson, Brock,Jr,P,6,1,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,21, Daniel Tomasello,"Tomasello, Daniel",Tomasello, Daniel,So,C,4,0,4,0,0,0,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,4, Joey Slattery,"Slattery, Joey",Slattery, Joey,Fr,INF,3,0,3,0,0,0,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,26, Bryce Braxton,"Braxton, Bryce",Braxton, Bryce,Fr,P,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,23, Dawson Ball,"Ball, Dawson",Ball, Dawson,Fr,P,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,24, Mitchell Hartigan,"Hartigan, Mitchell",Hartigan, Mitchell,Sr,OF,1,0,1,NA,1,NA,NA,,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fla. Atlantic Owls,NA,2022,25, Braden Ostrander,"Ostrander, Braden",Ostrander, Braden,So,P,1,1,1,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,19, Alex Toral,"Toral, Alex",Toral, Alex,Sr,INF,36,35,36,0.216,0.333,0.53,20,134,29,9,NA,71,11,34,19,5,1,NA,58,3,NA,NA,NA,1,NA
Florida St. Seminoles,NA,2022,32, Logan Lacey,"Lacey, Logan",Lacey, Logan,Sr,UT,36,36,36,0.26,0.345,0.42,20,150,39,7,1,63,5,25,15,6,3,NA,46,1,2,1,4,2,NA
Florida St. Seminoles,NA,2022,7, Jaime Ferrer,"Ferrer, Jaime",Ferrer, Jaime,Fr,C,36,36,36,0.314,0.438,0.54,21,137,43,11,1,74,6,30,14,17,1,NA,39,4,2,NA,4,NA,NA
Florida St. Seminoles,NA,2022,28, Colton Vincent,"Vincent, Colton",Vincent, Colton,Jr,C,35,32,35,0.202,0.288,0.25,16,104,21,5,NA,26,NA,15,7,6,1,3,19,3,NA,NA,1,NA,NA
Florida St. Seminoles,NA,2022,1, Brett Roberts,"Roberts, Brett",Roberts, Brett,So,INF,35,35,35,0.265,0.346,0.424,22,132,35,10,1,56,3,14,15,3,3,NA,28,6,2,2,3,NA,NA
Florida St. Seminoles,NA,2022,3, Jordan Carrion,"Carrion, Jordan",Carrion, Jordan,So,INF,33,33,33,0.277,0.381,0.348,18,112,31,5,NA,39,1,17,17,3,2,3,19,4,3,1,4,NA,NA
Florida St. Seminoles,NA,2022,23, Reese Albert,"Albert, Reese",Albert, Reese,Sr,OF,33,26,33,0.324,0.417,0.417,19,108,35,10,NA,45,NA,12,15,3,1,NA,41,NA,NA,NA,NA,1,NA
Florida St. Seminoles,NA,2022,22, James Tibbs,"Tibbs, James",Tibbs, James,Fr,OF,33,26,33,0.32,0.417,0.583,22,103,33,9,NA,60,6,17,12,5,NA,NA,40,1,1,NA,1,2,NA
Florida St. Seminoles,NA,2022,9, Treyton Rank,"Rank, Treyton",Rank, Treyton,Fr,INF,26,15,26,0.268,0.369,0.375,13,56,15,2,2,21,NA,8,7,2,NA,NA,18,NA,NA,NA,4,NA,NA
Florida St. Seminoles,NA,2022,27, Jackson Greene,"Greene, Jackson",Greene, Jackson,Sr,INF,26,20,26,0.292,0.472,0.508,17,65,19,2,NA,33,4,11,21,2,1,1,24,1,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,8, Brock Mathis,"Mathis, Brock",Mathis, Brock,Sr,C,21,10,21,0.261,0.32,0.63,10,46,12,2,NA,29,5,10,4,NA,NA,NA,18,1,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,38, Isaiah Perry,"Perry, Isaiah",Perry, Isaiah,Sr,OF,20,6,20,0.28,0.455,0.36,8,25,7,2,NA,9,NA,3,7,1,NA,NA,10,NA,NA,1,3,NA,NA
Florida St. Seminoles,NA,2022,5, Wyatt Crowell,"Crowell, Wyatt",Crowell, Wyatt,So,P,19,0,19,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,13, Jonah Scolaro,"Scolaro, Jonah",Scolaro, Jonah,Sr,P,18,1,18,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,24, AJ Shaver,"Shaver, AJ",Shaver, AJ,Fr,OF,17,4,17,0.2,0.292,0.25,4,20,4,1,NA,5,NA,1,3,NA,1,NA,13,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,17, Jackson Baumeister,"Baumeister, Jackson",Baumeister, Jackson,Fr,P,14,0,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,36, Davis Hare,"Hare, Davis",Hare, Davis,Sr,P,14,0,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,48, Conner Whittaker,"Whittaker, Conner",Whittaker, Conner,Fr,P,14,0,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,16, Tyler Martin,"Martin, Tyler",Martin, Tyler,So,INF,11,9,11,0.282,0.462,0.333,6,39,11,2,NA,13,NA,7,12,1,NA,NA,10,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,45, Dylan Simmons,"Simmons, Dylan",Simmons, Dylan,So,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,26, Cade Bush,"Bush, Cade",Bush, Cade,Fr,INF,11,1,11,0,0,0,NA,7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,10, Connor Moore,"Moore, Connor",Moore, Connor,Fr,INF,11,0,11,0,0.25,0,2,3,NA,NA,NA,0,NA,1,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Florida St. Seminoles,NA,2022,37, Andrew Armstrong,"Armstrong, Andrew",Armstrong, Andrew,So,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,21, Carson Montgomery,"Montgomery, Carson",Montgomery, Carson,So,P,9,7,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,14, Jackson Nezuh,"Nezuh, Jackson",Nezuh, Jackson,So,P,9,1,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,43, Bryce Hubbart,"Hubbart, Bryce",Hubbart, Bryce,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,15, Parker Messick,"Messick, Parker",Messick, Parker,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,30, Ross Dunn,"Dunn, Ross",Dunn, Ross,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,29, Sebastian Jimenez,"Jimenez, Sebastian",Jimenez, Sebastian,Fr,C,6,0,6,0.167,0.167,0.333,1,6,1,1,NA,2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,20, Kyle McMullen,"McMullen, Kyle",McMullen, Kyle,Sr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,42, David Barrett,"Barrett, David",Barrett, David,So,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,2, Mayes White,"White, Mayes",White, Mayes,Fr,INF,5,0,5,0,0.667,0,NA,1,NA,NA,NA,0,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,33, Dylan Jacobs,"Jacobs, Dylan",Jacobs, Dylan,Fr,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,12, Conner Strickland,"Strickland, Conner",Strickland, Conner,Jr,1B,3,0,3,0,0,0,NA,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,6, Brandon Walker,"Walker, Brandon",Walker, Brandon,So,P,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida St. Seminoles,NA,2022,40, Joe Charles,"Charles, Joe",Charles, Joe,Fr,P,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Dakota St. Jackrabbits,NA,2022,22, Luke Ira,"Ira, Luke",Ira, Luke,Jr,INF,32,32,32,0.291,0.357,0.567,26,127,37,8,NA,72,9,25,10,4,2,NA,38,NA,NA,NA,5,NA,NA
South Dakota St. Jackrabbits,NA,2022,2, Henry George,"George, Henry",George, Henry,Sr,OF,32,31,32,0.237,0.328,0.28,22,118,28,5,NA,33,NA,6,15,1,NA,NA,21,NA,NA,NA,9,NA,NA
South Dakota St. Jackrabbits,NA,2022,9, Derek Hackman,"Hackman, Derek",Hackman, Derek,Sr,C,32,32,32,0.299,0.419,0.505,26,107,32,7,NA,54,5,22,20,5,4,NA,26,5,1,NA,NA,1,NA
South Dakota St. Jackrabbits,NA,2022,17, Nic Nelson,"Nelson, Nic",Nelson, Nic,Jr,INF,30,28,30,0.215,0.328,0.29,17,107,23,5,NA,31,1,11,12,6,NA,NA,25,3,NA,NA,NA,NA,NA
South Dakota St. Jackrabbits,NA,2022,8, Ryan McDonald,"McDonald, Ryan",McDonald, Ryan,Jr,C,29,28,29,0.31,0.43,0.64,20,100,31,10,1,64,7,28,17,4,NA,NA,20,2,NA,NA,2,NA,NA
South Dakota St. Jackrabbits,NA,2022,33, Dawson Parry,"Parry, Dawson",Parry, Dawson,Jr,INF,28,23,28,0.239,0.29,0.467,8,92,22,3,NA,43,6,27,3,4,1,NA,17,4,NA,NA,NA,NA,NA
South Dakota St. Jackrabbits,NA,2022,14, Drew Beazley,"Beazley, Drew",Beazley, Drew,Jr,P,27,25,27,0.247,0.356,0.481,10,77,19,6,NA,37,4,12,6,7,NA,NA,35,NA,NA,NA,2,NA,NA
South Dakota St. Jackrabbits,NA,2022,6, Jordan Sagedahl,"Sagedahl, Jordan",Sagedahl, Jordan,So,INF,27,21,27,0.197,0.31,0.361,12,61,12,4,NA,22,2,5,7,3,NA,NA,24,2,3,NA,1,NA,NA
South Dakota St. Jackrabbits,NA,2022,18, Reece Anderson,"Anderson, Reece",Anderson, Reece,So,OF,24,19,24,0.261,0.346,0.29,10,69,18,2,NA,20,NA,5,7,2,NA,1,17,3,NA,NA,10,NA,NA
